OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
ISS (ZARYA),1998-067A,2023-01-01T06:28:40.541088,15.49811030,.0005204,51.6448,75.3411,209.5406,257.0907,0,U,25544,999,37590,.28903E-3,.15968E-3,0
ISS (ZARYA),1998-067A,2023-01-01T12:46:48.697248,15.49823312,.0005211,51.6444,74.0407,211.7305,280.9843,0,U,25544,999,37594,.30181E-3,.16704E-3,0
ISS (ZARYA),1998-067A,2023-01-01T17:28:45.194304,15.49832078,.0005153,51.6445,73.0716,212.0396,293.8042,0,U,25544,999,37597,.30983E-3,.17166E-3,0
ISS (ZARYA),1998-067A,2023-01-02T00:52:04.330272,15.49842962,.0005164,51.6446,71.5466,213.3191,211.3400,0,U,25544,999,37602,.31006E-3,.17186E-3,0
ISS (ZARYA),1998-067A,2023-01-02T05:40:34.178880,15.49850707,.0005129,51.6447,70.5542,214.4037,248.8124,0,U,25544,999,37605,.31276E-3,.17344E-3,0
ISS (ZARYA),1998-067A,2023-01-02T10:15:12.441312,15.49857705,.0005127,51.6446,69.6092,215.2634,232.7755,0,U,25544,999,37608,.31461E-3,.17455E-3,0
ISS (ZARYA),1998-067A,2023-01-02T13:35:49.828416,15.49863597,.0005029,51.6448,68.9190,218.0405,287.8557,0,U,25544,999,37610,.31875E-3,.17694E-3,0
ISS (ZARYA),1998-067A,2023-01-02T22:11:23.999712,15.49876780,.000511,51.6447,67.1452,217.4415,127.4401,0,U,25544,999,37615,.32007E-3,.17778E-3,0
ISS (ZARYA),1998-067A,2023-01-03T00:04:05.585952,15.49879628,.0005123,51.6447,66.7575,217.4837,204.3380,0,U,25544,999,37617,.32009E-3,.17781E-3,0
ISS (ZARYA),1998-067A,2023-01-03T04:39:30.962304,15.49874067,.0004902,51.6444,65.8124,220.0274,189.6486,0,U,25544,999,37620,.25279E-3,.13936E-3,0
ISS (ZARYA),1998-067A,2023-01-03T11:11:04.252416,15.49890638,.000482,51.6453,64.4633,220.4826,267.3680,0,U,25544,999,37624,.30337E-3,.16833E-3,0
ISS (ZARYA),1998-067A,2023-01-03T12:36:01.932768,15.49892242,.0005004,51.6453,64.1711,218.5032,238.7671,0,U,25544,999,37625,.30219E-3,.16767E-3,0
ISS (ZARYA),1998-067A,2023-01-03T21:21:45.000288,15.49900198,.0005112,51.6446,62.3628,222.8238,112.7977,0,U,25544,999,37630,.2864E-3,.15869E-3,0
ISS (ZARYA),1998-067A,2023-01-04T07:16:13.368864,15.49908045,.000499,51.6446,60.3181,224.8912,255.6676,0,U,25544,999,37637,.26986E-3,.14929E-3,0
ISS (ZARYA),1998-067A,2023-01-04T08:44:36.072096,15.49909310,.000498,51.6446,60.0141,225.5107,237.7172,0,U,25544,999,37638,.26815E-3,.14832E-3,0
ISS (ZARYA),1998-067A,2023-01-04T13:25:33.565728,15.49912485,.0004902,51.6447,59.0482,225.7088,246.8802,0,U,25544,999,37641,.25762E-3,.14231E-3,0
ISS (ZARYA),1998-067A,2023-01-04T14:55:01.350624,15.49910357,.0004956,51.6449,58.7410,225.1257,234.3356,0,U,25544,999,37642,.23767E-3,.13091E-3,0
ISS (ZARYA),1998-067A,2023-01-04T22:11:03.999840,15.49921225,.0005006,51.6449,57.2399,227.1136,123.0483,0,U,25544,999,37646,.24914E-3,.13752E-3,0
ISS (ZARYA),1998-067A,2023-01-05T04:44:35.893824,15.49929095,.0004939,51.6447,55.8862,228.2736,207.7579,0,U,25544,999,37651,.24889E-3,.13741E-3,0
ISS (ZARYA),1998-067A,2023-01-05T04:52:23.468160,15.49929361,.0004934,51.6447,55.8594,228.5547,237.6931,0,U,25544,999,37651,.24928E-3,.13764E-3,0
ISS (ZARYA),1998-067A,2023-01-05T09:29:20.393088,15.49935378,.0004934,51.6447,54.9065,229.3624,230.7268,0,U,25544,999,37654,.25062E-3,.13843E-3,0
ISS (ZARYA),1998-067A,2023-01-05T12:46:13.426176,15.49940129,.000489,51.6449,54.2301,228.3828,275.1092,0,U,25544,999,37656,.25257E-3,.13957E-3,0
ISS (ZARYA),1998-067A,2023-01-05T20:38:01.149792,15.49950216,.0004815,51.6451,52.6066,230.2771,302.5672,0,U,25544,999,37661,.25437E-3,.14065E-3,0
ISS (ZARYA),1998-067A,2023-01-06T01:22:53.189184,15.49956778,.0004842,51.6453,51.6269,230.9539,326.4502,0,U,25544,999,37664,.25685E-3,.1421E-3,0
ISS (ZARYA),1998-067A,2023-01-06T05:40:13.759968,15.49962952,.0004899,51.6447,50.7420,231.6381,243.6067,0,U,25544,999,37667,.25952E-3,.14367E-3,0
ISS (ZARYA),1998-067A,2023-01-06T10:23:40.242624,15.49970496,.0004871,51.6444,49.7668,234.5355,259.7497,0,U,25544,999,37670,.26612E-3,.14748E-3,0
ISS (ZARYA),1998-067A,2023-01-06T13:37:10.436160,15.49976038,.0004805,51.6453,49.0996,232.3676,292.2319,0,U,25544,999,37672,.27043E-3,.14997E-3,0
ISS (ZARYA),1998-067A,2023-01-06T15:05:14.279136,15.49977978,.0004844,51.6450,48.7997,233.8135,272.2508,0,U,25544,999,37673,.27178E-3,.15076E-3,0
ISS (ZARYA),1998-067A,2023-01-06T20:37:44.999904,15.49985920,.000486,51.6456,47.6533,232.3949,122.9954,0,U,25544,999,37676,.27375E-3,.15193E-3,0
ISS (ZARYA),1998-067A,2023-01-07T06:20:26.071296,15.50000187,.0006294,51.6474,45.6613,227.2153,227.5689,0,U,25544,999,37683,.27825E-3,.15463E-3,0
ISS (ZARYA),1998-067A,2023-01-07T09:57:53.000064,15.50001363,.0005023,51.6452,44.9004,232.2480,345.6878,0,U,25544,999,37685,.26974E-3,.14972E-3,0
ISS (ZARYA),1998-067A,2023-01-07T12:46:32.541312,15.50006558,.0006408,51.6468,44.3340,228.0033,283.9302,0,U,25544,999,37687,.27356E-3,.15198E-3,0
ISS (ZARYA),1998-067A,2023-01-07T21:39:08.414208,15.50007894,.0004881,51.6448,42.4918,236.8521,180.2420,0,U,25544,999,37693,.21448E-3,.11809E-3,0
ISS (ZARYA),1998-067A,2023-01-08T01:23:30.130368,15.50018613,.0004894,51.6448,41.7205,239.5650,327.5219,0,U,25544,999,37695,.2632E-3,.14606E-3,0
ISS (ZARYA),1998-067A,2023-01-08T05:39:38.082816,15.50021682,.0004926,51.6454,40.8359,235.7452,244.5236,0,U,25544,999,37698,.2535E-3,.14052E-3,0
ISS (ZARYA),1998-067A,2023-01-08T09:03:53.000064,15.50025110,.0006028,51.6451,40.1299,230.0540,322.2255,0,U,25544,999,37700,.25009E-3,.1386E-3,0
ISS (ZARYA),1998-067A,2023-01-08T13:31:14.286720,15.50031167,.0004881,51.6446,39.2159,240.5036,268.4620,0,U,25544,999,37703,.25306E-3,.14031E-3,0
ISS (ZARYA),1998-067A,2023-01-08T22:28:38.814240,15.50040289,.0004909,51.6457,37.3644,239.5772,193.2687,0,U,25544,999,37709,.24753E-3,.13719E-3,0
ISS (ZARYA),1998-067A,2023-01-09T01:21:57.794688,15.50043899,.0004799,51.6448,36.7703,244.0514,140.8536,0,U,25544,999,37711,.24767E-3,.13729E-3,0
ISS (ZARYA),1998-067A,2023-01-09T04:51:32.400576,15.50046025,.0004907,51.6455,36.0473,240.2048,237.3693,0,U,25544,999,37713,.23936E-3,.13253E-3,0
ISS (ZARYA),1998-067A,2023-01-09T09:33:54.953280,15.50050766,.0004912,51.6455,35.0759,240.6524,251.8836,0,U,25544,999,37716,.23662E-3,.13098E-3,0
ISS (ZARYA),1998-067A,2023-01-09T14:15:42.844032,15.50056477,.0004881,51.6456,34.1063,241.6264,263.6377,0,U,25544,999,37719,.23801E-3,.13181E-3,0
ISS (ZARYA),1998-067A,2023-01-09T15:37:42.179232,15.50058032,.000488,51.6456,33.8241,241.8292,221.3637,0,U,25544,999,37720,.23804E-3,.13183E-3,0
ISS (ZARYA),1998-067A,2023-01-09T21:38:49.458048,15.50064857,.0004874,51.6455,32.5812,242.7706,180.7473,0,U,25544,999,37724,.23802E-3,.13185E-3,0
ISS (ZARYA),1998-067A,2023-01-10T04:01:07.414752,15.50070646,.0004832,51.6447,31.2662,243.8174,222.1484,0,U,25544,999,37728,.23331E-3,.12917E-3,0
ISS (ZARYA),1998-067A,2023-01-10T05:31:34.552992,15.50071967,.0004829,51.6446,30.9550,244.0929,212.6220,0,U,25544,999,37729,.23206E-3,.12846E-3,0
ISS (ZARYA),1998-067A,2023-01-10T08:45:28.054656,15.50075686,.0004852,51.6447,30.2879,244.3468,244.2313,0,U,25544,999,37731,.2325E-3,.12873E-3,0
ISS (ZARYA),1998-067A,2023-01-10T11:57:48.301344,15.50079716,.0004816,51.6448,29.6261,244.8760,269.5408,0,U,25544,999,37733,.23413E-3,.12968E-3,0
ISS (ZARYA),1998-067A,2023-01-10T13:27:30.051936,15.50081336,.0004816,51.6448,29.3174,245.1039,257.1319,0,U,25544,999,37734,.23378E-3,.12949E-3,0
ISS (ZARYA),1998-067A,2023-01-10T20:50:04.788672,15.50089739,.000482,51.6448,27.7940,245.8755,172.5824,0,U,25544,999,37739,.23438E-3,.12988E-3,0
ISS (ZARYA),1998-067A,2023-01-11T04:42:50.789952,15.50099545,.0004833,51.6447,26.1669,246.9374,204.8178,0,U,25544,999,37744,.23733E-3,.13162E-3,0
ISS (ZARYA),1998-067A,2023-01-11T09:17:26.070720,15.50106114,.0004801,51.6446,25.2221,247.9459,188.6154,0,U,25544,999,37747,.24225E-3,.13448E-3,0
ISS (ZARYA),1998-067A,2023-01-11T12:38:43.155168,15.50109801,.000471,51.6439,24.5314,251.3875,245.7186,0,U,25544,999,37749,.24115E-3,.13386E-3,0
ISS (ZARYA),1998-067A,2023-01-11T18:08:22.000416,15.50115985,.0004793,51.6440,23.3972,251.2545,84.1727,0,U,25544,999,37752,.24077E-3,.13367E-3,0
ISS (ZARYA),1998-067A,2023-01-11T21:38:19.565376,15.50120441,.0004709,51.6441,22.6748,252.6043,177.0168,0,U,25544,999,37755,.24168E-3,.13422E-3,0
ISS (ZARYA),1998-067A,2023-01-12T00:50:34.176192,15.50125359,.0004681,51.6441,22.0130,253.4770,201.6446,0,U,25544,999,37757,.24495E-3,.13612E-3,0
ISS (ZARYA),1998-067A,2023-01-12T05:30:49.668192,15.50131427,.0004692,51.6445,21.0490,254.2437,207.6879,0,U,25544,999,37760,.24681E-3,.13722E-3,0
ISS (ZARYA),1998-067A,2023-01-12T08:45:12.159648,15.50136457,.000468,51.6441,20.3801,255.7672,239.9330,0,U,25544,999,37762,.25136E-3,.13987E-3,0
ISS (ZARYA),1998-067A,2023-01-12T11:50:54.492000,15.50140878,.0004623,51.6444,19.7413,257.3668,238.4830,0,U,25544,999,37764,.25389E-3,.14135E-3,0
ISS (ZARYA),1998-067A,2023-01-12T20:51:30.880224,15.50152799,.0004629,51.6445,17.8812,257.4863,174.7993,0,U,25544,999,37770,.25752E-3,.1435E-3,0
ISS (ZARYA),1998-067A,2023-01-13T03:14:25.520640,15.50161468,.000464,51.6446,16.5635,258.8926,218.3050,0,U,25544,999,37774,.26033E-3,.14516E-3,0
ISS (ZARYA),1998-067A,2023-01-13T06:35:33.000000,15.50166123,.0004631,51.6444,15.8712,260.0076,277.1463,0,U,25544,999,37776,.26216E-3,.14624E-3,0
ISS (ZARYA),1998-067A,2023-01-13T10:53:09.542688,15.50172483,.0004589,51.6444,14.9850,262.0511,194.1080,0,U,25544,999,37779,.26576E-3,.14835E-3,0
ISS (ZARYA),1998-067A,2023-01-13T18:09:41.000256,15.50182049,.000457,51.6445,13.4824,263.6558,85.3468,0,U,25544,999,37783,.26669E-3,.14894E-3,0
ISS (ZARYA),1998-067A,2023-01-13T21:38:13.708320,15.50186895,.0004566,51.6445,12.7649,263.2498,174.4973,0,U,25544,999,37786,.268E-3,.14972E-3,0
ISS (ZARYA),1998-067A,2023-01-14T00:46:36.219360,15.50190781,.0004553,51.6443,12.1166,263.4412,184.8305,0,U,25544,999,37788,.26768E-3,.14956E-3,0
ISS (ZARYA),1998-067A,2023-01-14T05:51:00.999648,15.50196940,.0004538,51.6444,11.0691,264.1586,284.6387,0,U,25544,999,37791,.267E-3,.1492E-3,0
ISS (ZARYA),1998-067A,2023-01-14T11:41:01.183200,15.50204773,.0004534,51.6442,9.8650,265.3547,200.7773,0,U,25544,999,37795,.26798E-3,.1498E-3,0
ISS (ZARYA),1998-067A,2023-01-14T17:18:30.000384,15.50210747,.0004497,51.6442,8.7055,267.8438,67.0600,0,U,25544,999,37798,.25875E-3,.14451E-3,0
ISS (ZARYA),1998-067A,2023-01-14T20:49:26.276736,15.50216749,.0004594,51.6443,7.9772,267.0589,165.8890,0,U,25544,999,37801,.26811E-3,.14995E-3,0
ISS (ZARYA),1998-067A,2023-01-15T00:01:19.709184,15.50221512,.0004594,51.6443,7.3168,267.5314,189.5920,0,U,25544,999,37803,.26976E-3,.15093E-3,0
ISS (ZARYA),1998-067A,2023-01-15T05:58:56.420832,15.50230391,.0004611,51.6449,6.0856,269.2290,134.7610,0,U,25544,999,37807,.27395E-3,.15339E-3,0
ISS (ZARYA),1998-067A,2023-01-15T10:52:05.911680,15.50238108,.0004544,51.6452,5.0771,269.9590,190.9455,0,U,25544,999,37810,.27825E-3,.15592E-3,0
ISS (ZARYA),1998-067A,2023-01-15T13:59:15.330048,15.50242512,.000454,51.6452,4.4330,270.1442,196.5861,0,U,25544,999,37812,.27907E-3,.15642E-3,0
ISS (ZARYA),1998-067A,2023-01-15T17:21:39.224160,15.50247850,.0004512,51.6453,3.7365,270.1896,261.4800,0,U,25544,999,37814,.28143E-3,.15781E-3,0
ISS (ZARYA),1998-067A,2023-01-15T21:37:46.565760,15.50255288,.0004498,51.6458,2.8548,271.7203,173.2471,0,U,25544,999,37817,.28606E-3,.16054E-3,0
ISS (ZARYA),1998-067A,2023-01-16T02:17:02.558400,15.50262752,.0004475,51.6456,1.8935,272.9858,175.0395,0,U,25544,999,37820,.28922E-3,.16241E-3,0
ISS (ZARYA),1998-067A,2023-01-16T05:45:19.999584,15.50270363,.0004489,51.6458,1.1770,274.6349,261.2008,0,U,25544,999,37822,.29717E-3,.16705E-3,0
ISS (ZARYA),1998-067A,2023-01-16T08:32:54.748608,15.50275923,.0004489,51.6455,0.6011,274.5854,191.1667,0,U,25544,999,37824,.30357E-3,.17079E-3,0
ISS (ZARYA),1998-067A,2023-01-16T11:48:29.558592,15.50281121,.0004507,51.6455,359.9278,275.1027,229.1610,0,U,25544,999,37826,.3053E-3,.17182E-3,0
ISS (ZARYA),1998-067A,2023-01-16T17:19:34.999968,15.50290388,.0004466,51.6456,358.7882,274.4680,73.8620,0,U,25544,999,37829,.30872E-3,.17386E-3,0
ISS (ZARYA),1998-067A,2023-01-16T20:49:30.938016,15.50297127,.0004424,51.6460,358.0650,274.4118,168.1040,0,U,25544,999,37832,.3134E-3,.17661E-3,0
ISS (ZARYA),1998-067A,2023-01-17T02:59:29.977728,15.50315885,.0004555,51.6451,356.7934,276.4155,161.0382,0,U,25544,999,37836,.35457E-3,.20062E-3,0
ISS (ZARYA),1998-067A,2023-01-17T05:48:21.787776,15.50320828,.0004559,51.6452,356.2118,276.8258,95.5414,0,U,25544,999,37838,.35511E-3,.20097E-3,0
ISS (ZARYA),1998-067A,2023-01-17T07:54:32.702688,15.50326267,.000447,51.6459,355.7786,277.7894,223.9598,0,U,25544,999,37839,.3663E-3,.2075E-3,0
ISS (ZARYA),1998-067A,2023-01-17T13:46:07.281696,15.50337058,.0004449,51.6459,354.5681,278.9561,146.3440,0,U,25544,999,37843,.36869E-3,.20897E-3,0
ISS (ZARYA),1998-067A,2023-01-17T16:33:16.999776,15.50340685,.000483,51.6437,353.9657,297.5015,56.1209,0,U,25544,999,37844,.36302E-3,.20572E-3,0
ISS (ZARYA),1998-067A,2023-01-17T21:36:51.113376,15.50346151,.0004467,51.6449,352.9452,278.4611,172.5215,0,U,25544,999,37848,.34649E-3,.19614E-3,0
ISS (ZARYA),1998-067A,2023-01-18T00:48:22.662432,15.50350931,.0004415,51.6450,352.2866,279.6042,194.1949,0,U,25544,999,37850,.34509E-3,.19537E-3,0
ISS (ZARYA),1998-067A,2023-01-18T05:30:23.780160,15.50358905,.0004457,51.6450,351.3148,282.0307,205.5608,0,U,25544,999,37853,.34701E-3,.19654E-3,0
ISS (ZARYA),1998-067A,2023-01-18T08:43:21.836352,15.50364195,.0004463,51.6453,350.6526,281.1231,234.8857,0,U,25544,999,37855,.34669E-3,.19639E-3,0
ISS (ZARYA),1998-067A,2023-01-18T10:12:53.338176,15.50366821,.0004455,51.6453,350.3445,281.5207,221.7089,0,U,25544,999,37856,.34721E-3,.19671E-3,0
ISS (ZARYA),1998-067A,2023-01-18T15:44:22.000416,15.50375778,.0004471,51.6455,349.2035,281.7022,67.1596,0,U,25544,999,37859,.34615E-3,.19616E-3,0
ISS (ZARYA),1998-067A,2023-01-18T22:08:07.081152,15.49826825,.0005548,51.6419,347.8950,242.5926,154.0554,0,U,25544,999,37864,.34615E-3,.19235E-3,0
ISS (ZARYA),1998-067A,2023-01-19T00:00:05.881248,15.49806889,.0005584,51.6424,347.5154,239.4092,231.3801,0,U,25544,999,37865,.34615E-3,.19221E-3,0
ISS (ZARYA),1998-067A,2023-01-19T06:19:14.916576,15.49843814,.0005021,51.6435,346.1972,247.1897,253.6173,0,U,25544,999,37869,.94564E-3,.53599E-3,0
ISS (ZARYA),1998-067A,2023-01-19T06:19:14.916576,15.49845718,.0005032,51.6439,346.1972,248.0707,252.7361,0,U,25544,999,37869,.10358E-2,.58794E-3,0
ISS (ZARYA),1998-067A,2023-01-19T09:14:26.331072,15.49849381,.000508,51.6441,345.5952,248.4872,211.5591,0,U,25544,999,37871,.79094E-3,.44714E-3,0
ISS (ZARYA),1998-067A,2023-01-19T16:48:01.072224,15.49851292,.0005011,51.6442,344.0344,250.8093,167.8318,0,U,25544,999,37876,.43334E-3,.24229E-3,0
ISS (ZARYA),1998-067A,2023-01-19T21:37:23.643840,15.49860644,.0004986,51.6435,343.0390,253.3803,207.2299,0,U,25544,999,37879,.41416E-3,.23141E-3,0
ISS (ZARYA),1998-067A,2023-01-20T00:47:51.197280,15.49860639,.0005033,51.6439,342.3840,253.9974,225.0575,0,U,25544,999,37881,.34109E-3,.18967E-3,0
ISS (ZARYA),1998-067A,2023-01-20T07:07:19.699392,15.49868912,.0005005,51.6441,341.0787,255.2885,255.0734,0,U,25544,999,37885,.32077E-3,.17813E-3,0
ISS (ZARYA),1998-067A,2023-01-20T08:26:38.410080,15.49872713,.000508,51.6434,340.8051,255.3607,202.5139,0,U,25544,999,37886,.3413E-3,.18988E-3,0
ISS (ZARYA),1998-067A,2023-01-20T17:36:23.623200,15.49887740,.0004982,51.6441,338.9151,259.1884,170.2215,0,U,25544,999,37892,.34157E-3,.19013E-3,0
ISS (ZARYA),1998-067A,2023-01-20T22:07:24.282912,15.49897420,.0004993,51.6436,337.9826,261.1793,139.0217,0,U,25544,999,37895,.36135E-3,.2015E-3,0
ISS (ZARYA),1998-067A,2023-01-21T01:28:22.635840,15.49902523,.0004982,51.6431,337.2906,260.9499,198.4835,0,U,25544,999,37897,.3587E-3,.20003E-3,0
ISS (ZARYA),1998-067A,2023-01-21T06:17:43.227168,15.49915035,.00049,51.6438,336.2960,261.9071,239.4122,0,U,25544,999,37900,.38162E-3,.21323E-3,0
ISS (ZARYA),1998-067A,2023-01-21T07:55:43.872960,15.49918676,.0004886,51.6438,335.9588,262.1577,259.1849,0,U,25544,999,37901,.38588E-3,.2157E-3,0
ISS (ZARYA),1998-067A,2023-01-21T14:08:03.565824,15.49939031,.0004827,51.6443,334.6786,262.6903,262.3175,0,U,25544,999,37905,.47621E-3,.26763E-3,0
ISS (ZARYA),1998-067A,2023-01-21T16:47:19.722048,15.49943919,.0004806,51.6440,334.1302,263.3991,159.1606,0,U,25544,999,37907,.46019E-3,.25849E-3,0
ISS (ZARYA),1998-067A,2023-01-21T21:35:13.274016,15.49945335,.000488,51.6435,333.1389,264.7141,194.1136,0,U,25544,999,37910,.39353E-3,.22028E-3,0
ISS (ZARYA),1998-067A,2023-01-22T00:39:47.899872,15.49950403,.0004885,51.6437,332.5033,264.9709,189.5401,0,U,25544,999,37912,.39043E-3,.21855E-3,0
ISS (ZARYA),1998-067A,2023-01-22T05:33:48.877344,15.49960362,.0004869,51.6438,331.4915,264.9468,249.6000,0,U,25544,999,37915,.39411E-3,.22074E-3,0
ISS (ZARYA),1998-067A,2023-01-22T08:26:38.937120,15.49965998,.0004842,51.6439,330.8963,265.9630,198.7439,0,U,25544,999,37917,.39506E-3,.22133E-3,0
ISS (ZARYA),1998-067A,2023-01-22T14:04:51.000096,15.49976644,.0004846,51.6439,329.7325,266.4125,69.6655,0,U,25544,999,37920,.39527E-3,.22153E-3,0
ISS (ZARYA),1998-067A,2023-01-22T15:58:02.891136,15.49979944,.0004771,51.6445,329.3439,264.8884,150.1183,0,U,25544,999,37922,.38725E-3,.21695E-3,0
ISS (ZARYA),1998-067A,2023-01-22T15:58:02.891136,15.49983643,.0004805,51.6442,329.3439,266.8793,148.1320,0,U,25544,999,37922,.41579E-3,.23336E-3,0
ISS (ZARYA),1998-067A,2023-01-22T20:49:18.060096,15.49991415,.0004833,51.6440,328.3406,267.5274,196.8246,0,U,25544,999,37925,.4025E-3,.2258E-3,0
ISS (ZARYA),1998-067A,2023-01-23T04:42:48.679200,15.50008317,.0004812,51.6444,326.7112,268.4212,232.0022,0,U,25544,999,37930,.40801E-3,.2291E-3,0
ISS (ZARYA),1998-067A,2023-01-23T07:47:16.016352,15.50014863,.0004765,51.6448,326.0766,269.3576,226.3106,0,U,25544,999,37932,.40968E-3,.23011E-3,0
ISS (ZARYA),1998-067A,2023-01-23T14:09:29.047392,15.50027683,.0004748,51.6448,324.7616,269.5810,268.1793,0,U,25544,999,37936,.41091E-3,.23092E-3,0
ISS (ZARYA),1998-067A,2023-01-23T16:46:53.134176,15.50033056,.0004764,51.6447,324.2201,270.0453,158.0617,0,U,25544,999,37938,.41153E-3,.23133E-3,0
ISS (ZARYA),1998-067A,2023-01-23T21:35:28.273056,15.50043595,.0004782,51.6448,323.2268,271.3189,195.8284,0,U,25544,999,37941,.41477E-3,.23328E-3,0
ISS (ZARYA),1998-067A,2023-01-24T00:40:15.121920,15.50050555,.0004781,51.6450,322.5915,271.8541,191.8157,0,U,25544,999,37943,.41818E-3,.2353E-3,0
ISS (ZARYA),1998-067A,2023-01-24T05:29:20.696064,15.50062079,.0004783,51.6454,321.5971,272.8326,231.8571,0,U,25544,999,37946,.42592E-3,.23985E-3,0
ISS (ZARYA),1998-067A,2023-01-24T06:50:13.226784,15.50065187,.0004789,51.6452,321.3188,273.1039,185.1992,0,U,25544,999,37947,.42757E-3,.24083E-3,0
ISS (ZARYA),1998-067A,2023-01-24T13:17:55.054752,15.50079045,.0004776,51.6454,319.9849,274.2406,247.4528,0,U,25544,999,37951,.43004E-3,.24237E-3,0
ISS (ZARYA),1998-067A,2023-01-24T17:35:45.806784,15.50088591,.0004794,51.6454,319.0974,275.1350,166.4282,0,U,25544,999,37954,.43221E-3,.2437E-3,0
ISS (ZARYA),1998-067A,2023-01-24T20:47:10.366080,15.50095477,.0004806,51.6453,318.4386,275.3528,188.4572,0,U,25544,999,37956,.43305E-3,.24425E-3,0
ISS (ZARYA),1998-067A,2023-01-25T01:29:28.536576,15.50105753,.0004825,51.6453,317.4672,276.5106,202.0171,0,U,25544,999,37959,.4355E-3,.24575E-3,0
ISS (ZARYA),1998-067A,2023-01-25T06:18:44.944416,15.50116449,.0004807,51.6455,316.4721,277.3281,242.9571,0,U,25544,999,37962,.43762E-3,.24707E-3,0
ISS (ZARYA),1998-067A,2023-01-25T06:18:44.944416,15.50116486,.0004809,51.6455,316.4721,277.3486,242.9368,0,U,25544,999,37962,.43775E-3,.24715E-3,0
ISS (ZARYA),1998-067A,2023-01-25T13:16:27.999840,15.50130975,.0004804,51.6455,315.0345,278.5355,61.6037,0,U,25544,999,37966,.43753E-3,.24715E-3,0
ISS (ZARYA),1998-067A,2023-01-25T16:47:02.746176,15.50138530,.0004769,51.6454,314.3099,277.6272,159.1176,0,U,25544,999,37969,.43837E-3,.2477E-3,0
ISS (ZARYA),1998-067A,2023-01-25T21:39:17.602848,15.50147061,.0004742,51.6453,313.3040,278.2617,211.7880,0,U,25544,999,37972,.43374E-3,.2451E-3,0
ISS (ZARYA),1998-067A,2023-01-26T00:58:05.999808,15.50153907,.0004765,51.6457,312.6199,279.6974,261.3096,0,U,25544,999,37974,.4342E-3,.24543E-3,0
ISS (ZARYA),1998-067A,2023-01-26T00:58:05.999808,15.50153925,.0004765,51.6458,312.6199,279.4226,261.5846,0,U,25544,999,37974,.43427E-3,.24547E-3,0
ISS (ZARYA),1998-067A,2023-01-26T05:29:27.112128,15.50162882,.000476,51.6457,311.6860,280.7914,232.5046,0,U,25544,999,37977,.4327E-3,.24464E-3,0
ISS (ZARYA),1998-067A,2023-01-26T06:49:37.989408,15.50165374,.0004792,51.6457,311.4103,281.1564,183.0794,0,U,25544,999,37978,.43148E-3,.24396E-3,0
ISS (ZARYA),1998-067A,2023-01-26T15:58:11.417952,15.50183428,.0004827,51.6455,309.5225,282.4220,149.1142,0,U,25544,999,37984,.42857E-3,.24244E-3,0
ISS (ZARYA),1998-067A,2023-01-27T01:42:53.999712,15.50197303,.0004776,51.6443,307.5113,282.7627,256.2751,0,U,25544,999,37990,.41091E-3,.23234E-3,0
ISS (ZARYA),1998-067A,2023-01-27T06:02:11.130144,15.50205830,.0004773,51.6443,306.6186,283.4060,181.1579,0,U,25544,999,37993,.41091E-3,.23241E-3,0
ISS (ZARYA),1998-067A,2023-01-27T13:16:47.000064,15.50217736,.0004855,51.6445,305.1233,286.0842,63.8819,0,U,25544,999,37997,.40215E-3,.22744E-3,0
ISS (ZARYA),1998-067A,2023-01-27T13:16:47.000064,15.50217822,.0004851,51.6447,305.1233,285.8869,64.0796,0,U,25544,999,37997,.40238E-3,.22758E-3,0
ISS (ZARYA),1998-067A,2023-01-27T21:33:56.353824,15.50220375,.0004851,51.6430,303.4156,283.7207,194.2458,0,U,25544,999,38003,.33296E-3,.18745E-3,0
ISS (ZARYA),1998-067A,2023-01-28T00:56:20.999616,15.50234023,.0004959,51.6443,302.7162,283.9554,258.9968,0,U,25544,999,38005,.38481E-3,.21754E-3,0
ISS (ZARYA),1998-067A,2023-01-28T05:28:31.787616,15.50240119,.0004961,51.6441,301.7807,283.5185,234.9824,0,U,25544,999,38008,.37633E-3,.21268E-3,0
ISS (ZARYA),1998-067A,2023-01-28T06:58:07.687200,15.50241974,.0004927,51.6440,301.4720,282.5467,223.4305,0,U,25544,999,38009,.37286E-3,.21068E-3,0
ISS (ZARYA),1998-067A,2023-01-28T12:33:54.000288,15.50251265,.0004951,51.6439,300.3153,283.6316,84.5269,0,U,25544,999,38013,.37018E-3,.2092E-3,0
ISS (ZARYA),1998-067A,2023-01-28T17:17:11.875776,15.50257295,.0004924,51.6439,299.3407,287.8284,99.0033,0,U,25544,999,38016,.36261E-3,.20486E-3,0
ISS (ZARYA),1998-067A,2023-01-28T20:45:43.845984,15.50253619,.0004574,51.6433,298.6263,288.3324,187.2023,0,U,25544,999,38018,.32393E-3,.18244E-3,0
